dt_captura,no_emissor,link,no_tipo_rating,de_rating_br,dt_acao_rating,de_acao_rating,de_outlook,de_classe,de_escala
2026-09-25,MALMO FICFIDC-NP,https://www.liberumratings.com.br/detalhes-ativo/25437,FIDC,CP5,2023-01-16,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,MALMO FICFIDC-NP,https://www.liberumratings.com.br/detalhes-ativo/25437,FIDC,CCC,2023-01-16,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,JC BG Fundo de Investimento em Direitos Creditórios Não-Padronizados – FIDC NP,https://www.liberumratings.com.br/detalhes-ativo/25418,FIDC,CCC,2023-01-13,Confirmação,Estável,Única,Longo prazo
2026-09-25,Violin 8432 (2) Créditos Judiciais Fundo de Investimento em Direitos Creditórios Não-Padronizados,https://www.liberumratings.com.br/detalhes-ativo/25417,FIDC,CCC,2023-01-13,Confirmação,Estável,Senior,Longo prazo
2026-09-25,Violin 8432 (2) Créditos Judiciais Fundo de Investimento em Direitos Creditórios Não-Padronizados,https://www.liberumratings.com.br/detalhes-ativo/25417,FIDC,CP5,2023-01-13,Confirmação,Estável,Senior,Curto prazo
2026-09-25,SGC UT FIDC NP,https://www.liberumratings.com.br/detalhes-ativo/25408,FIDC,CCC,2023-01-13,Confirmação,Estável,Senior,Longo prazo
2026-09-25,SGC UT FIDC NP,https://www.liberumratings.com.br/detalhes-ativo/25408,FIDC,C,2023-01-13,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,GAIA Fundo de Investimento em Direitos Creditorios Não Padronizados,https://www.liberumratings.com.br/detalhes-ativo/25404,FIDC,C,2023-01-13,Confirmação,Estável,Única,Longo prazo
2026-09-25,JC 4870 VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS FIDC-NP,https://www.liberumratings.com.br/detalhes-ativo/25402,FIDC,CCC,2023-01-10,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,SAN PRECA FEDERAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,https://www.liberumratings.com.br/detalhes-ativo/25401,FIDC,CCC,2023-01-10,Confirmação,Estável,Senior,Longo prazo
2026-09-25,SAN PRECA FEDERAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,https://www.liberumratings.com.br/detalhes-ativo/25401,FIDC,C,2023-01-10,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,JC 4870 V FIDC NP,https://www.liberumratings.com.br/detalhes-ativo/25399,FIDC,CCC,2023-01-10,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,JC Diversificado III Fundo de Investimento em DireitosS Creditorios Não-Padronizado,https://www.liberumratings.com.br/detalhes-ativo/25397,FIDC,CCC,2023-01-10,Confirmação,Estável,Única,Longo prazo
2026-09-25,ESMERALDA FIDC,https://www.liberumratings.com.br/detalhes-ativo/25371,FIDC,CCC,2023-01-09,Confirmação,Estável,Senior,Longo prazo
2026-09-25,ESMERALDA FIDC,https://www.liberumratings.com.br/detalhes-ativo/25371,FIDC,CP5,2023-01-09,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25407,FIDC,B,2023-01-12,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25407,FIDC,CP2,2023-01-12,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25407,FIDC,A,2023-01-12,Confirmação,Estável,Senior,Longo prazo
2026-09-25,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25407,FIDC,CP2,2023-01-12,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25407,FIDC,A,2023-01-12,Confirmação,Estável,Senior,Longo prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25406,FIDC,B+,2023-01-12,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25406,FIDC,CP1,2023-01-12,Confirmação,Estável,Senior,Curto prazo
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,https://www.liberumratings.com.br/detalhes-ativo/25406,FIDC,AA,2023-01-12,Confirmação,Estável,Senior,Longo prazo
2026-09-25,JC Diversificado VI Fundo de Investimento em Direitos Creditorios Não-Padronizado,https://www.liberumratings.com.br/detalhes-ativo/25413,FIDC,CCC,2023-01-12,Confirmação,Estável,Única,Longo prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25389,FIDC,B+,2023-01-10,Atribuição,Estável,Mezanino,Longo prazo
2026-09-25,LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25389,FIDC,BB,2023-01-10,Atribuição,Estável,Senior,Longo prazo
2026-09-25,JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,https://www.liberumratings.com.br/detalhes-ativo/25398,FIDC,C,2023-01-11,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,https://www.liberumratings.com.br/detalhes-ativo/25398,FIDC,CCC,2023-01-11,Confirmação,Estável,Senior,Longo prazo
2026-09-25,JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,https://www.liberumratings.com.br/detalhes-ativo/25398,FIDC,CC,2023-01-11,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Sifra Plus Multissegmento Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/25400,FIDC,CP3,2023-01-11,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Sifra Plus Multissegmento Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/25400,FIDC,BBB,2023-01-11,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,Sifra Plus Multissegmento Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/25400,FIDC,CP2,2023-01-11,Confirmação,Estável,Senior,Curto prazo
2026-09-25,Sifra Plus Multissegmento Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/25400,FIDC,A+,2023-01-11,Confirmação,Estável,Senior,Longo prazo
2026-09-25,SG III Fundo de Investimento em Cotas de Fundo de Investimento em Direitos Creditório - NP,https://www.liberumratings.com.br/detalhes-ativo/25412,FIDC,CCC,2023-01-16,Confirmação,Estável,Senior,Longo prazo
2026-09-25,SG III Fundo de Investimento em Cotas de Fundo de Investimento em Direitos Creditório - NP,https://www.liberumratings.com.br/detalhes-ativo/25412,FIDC,CP5,2023-01-16,Confirmação,Estável,Senior,Curto prazo
2026-09-25,REZIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,https://www.liberumratings.com.br/detalhes-ativo/25387,FIDC,A-,2023-01-03,Confirmação,Estável,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CCC,2023-01-06,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,BB,2023-01-06,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP4,2023-01-06,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CCC,2023-01-06,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,BB,2023-01-06,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP4,2023-01-06,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CCC,2023-01-06,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP4,2023-01-06,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,BB,2023-01-06,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CCC,2023-01-06,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,BB,2023-01-06,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP4,2023-01-06,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CCC,2023-01-06,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,BB,2023-01-06,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP4,2023-01-06,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CCC,2023-01-06,Confirmação,Negativa,Subordinada,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP4,2023-01-06,Confirmação,Negativa,Senior,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,BB,2023-01-06,Confirmação,Negativa,Senior,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B-,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B-,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B-,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B-,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B-,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,CP5,2023-01-06,Confirmação,Negativa,Mezanino,Curto prazo
2026-09-25,Fundo de Investimento em Direitos Creditórios Empírica Premier Capital,https://www.liberumratings.com.br/detalhes-ativo/25391,FIDC,B-,2023-01-06,Confirmação,Negativa,Mezanino,Longo prazo
2026-09-25,GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25392,FIDC,BB-,2023-01-06,Confirmação,Estável,Mezanino,Longo prazo
2026-09-25,GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25392,FIDC,CP4,2023-01-06,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25392,FIDC,CP3,2023-01-06,Confirmação,Estável,Senior,Curto prazo
2026-09-25,GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25392,FIDC,BBB-,2023-01-06,Confirmação,Estável,Senior,Longo prazo
2026-09-25,GUARDIAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25392,FIDC,B,2023-01-06,Atribuição,Estável,Subordinada,Longo prazo
2026-09-25,VALORTEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,https://www.liberumratings.com.br/detalhes-ativo/25390,FIDC,B,2023-01-05,Atribuição,Estável,Subordinada,Longo prazo
2026-09-25,Multiplike Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/25385,FIDC,CP3,2023-01-03,Confirmação,Estável,Mezanino,Curto prazo
2026-09-25,Multiplike Fundo de Investimento em Direitos Creditórios,https://www.liberumratings.com.br/detalhes-ativo/25385,FIDC,BBB,2023-01-03,Confirmação,Estável,Mezanino,Longo prazo
